,encrypted_customerID,total_units,total_revenue,total_units_ttm,total_revenue_ttm,adj_units_yearly_ever,adj_revenue_yearlu_ever,adj_units_yearly_before_ttm,adj_revenue_yearly_before_ttm,which_promo,engagement,what_content_age,what_content_type,asp_ever,asp_ttm,arpu_monthly_ever,arpu_monthly_ttm,frequency_days_ever,frequency_days_ttm,hidden_class,tenure_months,target
790,A3KCN5CBEFTGTY,1,11.76,1,11.76,2,28.22,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,11.76,11.76,2.35,2.35,0,0,inept,5.0,1
791,A89GL24VV31BV,1,3.35,0,0.0,0,0.89,0,0.89,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,3.35,0.0,0.07,0.0,0,0,inept,45.0,0
792,A2QSJ4UF3OTDWM,4,10.88,2,6.7,1,3.34,0,1.28,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,2.72,3.35,0.27,0.55,369,1,inept,39.0,1
793,A1MULR17SRC2V1,31,104.68,6,18.41,5,19.62,4,16.17,engaged_pmd,moderate,predominantly_NR,exclusively_movie_vod,3.37,3.06,1.63,1.53,60,41,benevolent,64.0,1
794,A2NHW0IP5OMX5Z,5,20.1,3,15.08,3,15.07,1,3.76,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.02,5.02,1.25,1.25,96,119,inept,16.0,1
795,A4KQ6TAWWUD2X,5,11.29,5,11.29,7,16.93,0,0.0,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,2.25,2.25,1.41,1.41,26,26,inept,8.0,1
796,ARDF11OTBK06Y,5,10.45,0,0.0,1,2.19,1,2.19,non_promo_user,moderate,exclusively_CAT,exclusively_tv,2.09,0.0,0.18,0.0,0,0,hidden_committed,57.0,0
797,A5AW1QHL1I8JS,1,6.72,0,0.0,0,2.44,0,2.44,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,6.72,0.0,0.2,0.0,0,0,inept,33.0,0
798,A2Y96I49SZ20Y4,1,2.09,0,0.0,0,0.46,0,0.46,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.09,0.0,0.03,0.0,0,0,inept,54.0,0
799,A15JD5B3IV6BG7,1,0.83,0,0.0,0,0.55,0,0.55,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,0.83,0.0,0.04,0.0,0,0,inept,18.0,0
800,AGKKF4D090GB3,31,120.65,8,30.15,14,57.91,11,43.44,engaged_vendisto_promo,moderate,predominantly_CAT,exclusively_movie_vod,3.89,3.76,4.82,2.51,22,35,hidden_committed,25.0,1
801,A1IA4TQAH42B83,12,34.73,6,20.93,2,6.31,1,2.5,non_promo_user,moderate,predominantly_CAT,predominantly_movie_est,2.89,3.48,0.52,1.74,180,22,inept,66.0,1
802,AF70QXC7A94BX,11,67.52,3,19.3,4,30.0,3,21.43,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,6.13,6.43,2.5,1.6,62,35,benevolent,27.0,0
803,A2B5YAZVDKNDDB,2,10.9,0,0.0,0,5.03,0,5.03,engaged_vendisto_promo,moderate,exclusively_CAT,exclusively_movie_est,5.45,0.0,0.41,0.0,299,0,inept,26.0,0
804,A3BW9HBE2IMGLR,15,67.48,9,29.31,6,28.92,2,16.35,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,4.49,3.25,2.41,2.44,56,31,inept,28.0,1
805,A1ZIOV0H3XN9HL,2,6.69,2,6.69,3,13.38,0,0.0,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,3.34,3.34,1.11,1.11,53,53,inept,6.0,1
806,A286W0IFSYEST8,36,156.28,13,47.31,9,39.9,5,27.82,engaged_pmd,engaged,exclusively_CAT,predominantly_movie_est,4.34,3.63,3.32,3.94,38,20,inept,47.0,1
807,A73JMDI00Q812,127,730.68,33,155.11,29,168.61,21,132.82,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_est,5.75,4.7,14.05,12.92,12,10,hidden_committed,52.0,1
808,A2XA3JTXH9YWY7,9,54.53,8,52.02,4,25.16,0,1.15,non_promo_user,moderate,predominantly_NR,exclusively_tv,6.05,6.5,2.09,4.33,77,29,inept,26.0,1
809,A94K7MYA0ZBKF,15,120.0,4,43.67,8,65.45,6,41.63,engaged_vendisto_promo,moderate,predominantly_NR,predominantly_movie_est,8.0,10.91,5.45,3.63,44,74,hidden_committed,22.0,1
810,AXECMI1QUMS3Z,3,10.89,0,0.0,1,4.83,1,4.83,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.63,0.0,0.4,0.0,0,0,hidden_committed,27.0,0
811,A1AWHAXJIDSYAQ,8,6.64,1,0.83,3,2.95,3,2.58,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,0.83,0.83,0.24,0.06,106,0,hidden_committed,27.0,1
812,A1L6A9LKXUB9R8,9,37.71,1,4.19,4,17.4,3,15.47,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,4.19,4.19,1.45,0.34,76,0,hidden_committed,26.0,0
813,A3L0YQ9070ELPE,235,934.0,37,131.89,42,169.81,36,145.83,engaged_vendisto_promo,engaged,predominantly_NR,predominantly_movie_vod,3.97,3.56,14.15,10.99,8,9,hidden_committed,66.0,1
814,A2ZCOD4FK9CJ8T,1,0.83,1,0.83,1,1.42,0,0.0,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,0.83,0.83,0.11,0.11,0,0,inept,7.0,0
815,A3SCQDSFSMDDWL,32,229.51,5,46.99,5,37.72,4,30.0,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,7.17,9.39,3.14,3.91,71,68,benevolent,73.0,1
816,A2A97AMEJY0ZH7,2,5.86,2,5.86,2,6.39,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,2.93,2.93,0.53,0.53,2,2,inept,11.0,0
817,A2TMOAPJG7789C,2,5.02,0,0.0,1,3.54,1,3.54,non_promo_user,moderate,exclusively_CAT,exclusively_tv,2.51,0.0,0.29,0.0,1,0,hidden_committed,17.0,0
818,A1WQTIL5PNC5VT,29,94.32,1,0.82,5,18.55,5,18.39,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,3.25,0.82,1.54,0.06,63,0,hidden_committed,61.0,1
819,A3NWJT0RYX8C2N,80,268.78,18,61.12,16,56.58,13,43.71,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,3.35,3.39,4.71,5.09,21,16,benevolent,57.0,1
820,A2QF5KXBGJ0GHR,1,2.51,1,2.51,12,30.12,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.51,2.51,2.51,2.51,0,0,inept,1.0,1
821,A1SPJBNYGS6YZI,26,253.91,15,146.49,14,145.09,6,61.38,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_est,9.76,9.76,12.09,12.2,22,19,inept,21.0,1
822,A3TNRPL0GR7DC7,20,171.5,0,0.0,5,45.73,5,45.73,non_promo_user,engaged,predominantly_CAT,predominantly_tv,8.57,0.0,3.81,0.0,35,0,benevolent,45.0,0
823,A3POLHD27M8CSY,1,2.51,0,0.0,0,0.44,0,0.44,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.51,0.0,0.03,0.0,0,0,inept,67.0,0
824,A3MRWQN40NRXBD,1,12.6,1,12.6,12,151.2,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_movie_est,12.6,12.6,12.6,12.6,0,0,inept,1.0,1
825,A20UCQ63CG2TF1,19,97.26,0,0.0,4,23.34,4,23.34,engaged_vendisto_promo,engaged,predominantly_NR,predominantly_movie_vod,5.11,0.0,1.94,0.0,60,0,benevolent,50.0,0
826,APGLARNC3FRAI,4,5.42,0,0.0,0,1.12,0,1.12,non_promo_user,moderate,predominantly_NR,exclusively_tv,1.35,0.0,0.09,0.0,122,0,inept,58.0,0
827,A249LM00E5S1BR,11,38.53,1,3.35,1,6.42,1,5.86,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.5,3.35,0.53,0.27,209,0,inept,72.0,1
828,A1N676CW05RLQP,1,1.67,0,0.0,0,1.33,0,1.33,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,1.67,0.0,0.11,0.0,0,0,inept,15.0,0
829,A16JJP7DR3IJV2,15,49.41,1,4.19,3,12.61,3,11.54,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.29,4.19,1.05,0.34,82,0,hidden_committed,47.0,0
830,A14S94QF3V4F87,1,2.09,0,0.0,0,1.25,0,1.25,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.09,0.0,0.1,0.0,0,0,inept,20.0,0
831,A1GMN5COD3AOP7,1,14.28,1,14.28,12,171.36,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,14.28,14.28,14.28,14.28,0,0,inept,1.0,1
832,A2DC9Q34DLIQ96,1,4.18,1,4.18,6,25.08,0,0.0,exclusively_vendisto_promo,one_time,exclusively_CAT,exclusively_movie_est,4.18,4.18,2.09,2.09,0,0,inept,2.0,1
833,A3TNR46QQC7TTJ,3,22.65,0,0.0,1,14.3,1,14.3,non_promo_user,moderate,exclusively_CAT,exclusively_movie_est,7.55,0.0,1.19,0.0,19,0,hidden_committed,19.0,0
834,A325RXFQM7VKHJ,51,241.05,20,104.83,16,78.17,10,44.17,engaged_vendisto_promo,engaged,predominantly_NR,predominantly_movie_est,4.72,5.24,6.51,8.73,22,14,benevolent,37.0,1
835,A3U6F29SYPP8KG,183,293.67,69,90.0,64,103.64,40,71.88,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_vod,1.6,1.3,8.63,7.5,5,5,hidden_committed,34.0,1
836,A3NV00PK70GVWY,7,46.97,0,0.0,1,12.81,1,12.81,engaged_vendisto_promo,moderate,predominantly_CAT,predominantly_tv,6.71,0.0,1.06,0.0,162,0,hidden_committed,44.0,0
837,AVFUNJ014YRUS,1,2.51,1,2.51,12,30.12,0,0.0,exclusively_vendisto_promo,one_time,exclusively_CAT,exclusively_movie_vod,2.51,2.51,2.51,2.51,0,0,inept,1.0,1
838,A3P3IHDRQE534A,1,8.39,0,0.0,0,5.92,0,5.92,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,8.39,0.0,0.49,0.0,0,0,inept,17.0,0
839,A3ME8WO6BE0VXH,9,30.55,0,0.0,2,7.05,2,7.05,non_promo_user,engaged,predominantly_NR,predominantly_movie_vod,3.39,0.0,0.58,0.0,104,0,inept,52.0,0
840,A3NY0TIJSSY6RK,12,48.6,9,29.3,3,14.58,0,5.79,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,4.05,3.25,1.21,2.44,107,36,inept,40.0,1
841,AC7SROZ0KSH9T,15,32.61,7,9.17,6,13.04,3,9.37,engaged_pmd,moderate,predominantly_CAT,exclusively_movie_vod,2.17,1.31,1.08,0.76,63,53,benevolent,30.0,1
842,A29PA05B7QG7KY,2,14.59,1,11.24,0,6.48,0,1.48,non_promo_user,one_time,exclusively_CAT,exclusively_tv,7.29,11.24,0.54,0.93,694,0,inept,27.0,1
843,A2KAEADD95KNEO,80,318.47,42,134.43,30,119.42,14,69.01,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,3.98,3.2,9.95,11.2,12,7,benevolent,32.0,1
844,AB7275N125IEY,3,5.85,0,0.0,0,1.75,0,1.75,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,1.95,0.0,0.14,0.0,346,0,inept,40.0,0
845,A3QYLWJW0147GW,14,211.63,0,0.0,5,81.92,5,81.92,non_promo_user,engaged,predominantly_CAT,predominantly_tv,15.11,0.0,6.82,0.0,37,0,benevolent,31.0,0
846,A1L52MOFR53S87,1,2.51,0,0.0,0,2.15,0,2.15,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.51,0.0,0.17,0.0,0,0,inept,14.0,0
847,A1TNH4W0VE8LMZ,1,2.49,1,2.49,2,5.97,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.49,2.49,0.49,0.49,0,0,inept,5.0,1
848,A1FSDXJ45ANNF9,20,291.39,5,64.64,3,51.42,2,40.01,engaged_vendisto_promo,moderate,predominantly_NR,predominantly_movie_est,14.56,12.92,4.28,5.38,103,30,inept,68.0,1
849,A38088XAPFT8EF,6,84.11,0,0.0,2,31.54,2,31.54,non_promo_user,moderate,predominantly_CAT,predominantly_tv,14.01,0.0,2.62,0.0,99,0,hidden_committed,32.0,0
850,A5M75SBONDAGM,16,74.62,0,0.0,3,14.92,3,14.92,non_promo_user,engaged,predominantly_NR,predominantly_movie_vod,4.66,0.0,1.24,0.0,79,0,benevolent,60.0,0
851,AZGPTVELQZJMR,7,24.28,3,10.04,1,6.06,0,3.55,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.46,3.34,0.5,0.83,241,111,inept,48.0,1
852,A2GK9X8GCTH3G3,19,62.3,9,27.38,5,16.99,2,9.52,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.27,3.04,1.41,2.28,68,35,inept,44.0,1
853,A3QMSBJ65YAFCB,3,11.73,3,11.73,4,17.59,0,0.0,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.91,3.91,1.46,1.46,7,7,inept,8.0,0
854,A8G5F7UBWADAR,2,8.37,2,8.37,6,25.11,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_est,4.18,4.18,2.09,2.09,93,93,inept,4.0,1
855,A3B2K1NOXKNVT3,9,36.03,0,0.0,3,14.41,3,14.41,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_vod,4.0,0.0,1.2,0.0,44,0,benevolent,30.0,0
856,A2TL536YFQHWOK,7,22.61,7,22.61,6,22.6,0,0.0,engaged_pmd,moderate,predominantly_NR,exclusively_movie_vod,3.23,3.23,1.88,1.88,47,47,inept,12.0,1
857,AL941HDVCEL3E,9,36.88,2,4.18,2,10.29,1,9.12,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,4.09,2.09,0.85,0.34,144,129,inept,43.0,1
858,AQFW55ZA3IFW8,1,3.35,1,3.35,6,20.1,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,3.35,1.67,1.67,0,0,inept,2.0,1
859,A1SFRGD8ELJOON,1,2.51,0,0.0,0,0.68,0,0.68,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.51,0.0,0.05,0.0,0,0,inept,44.0,0
860,AMI219UEZTNZ6,61,188.15,11,45.29,13,40.31,10,30.61,engaged_pmd,moderate,predominantly_NR,predominantly_movie_vod,3.08,4.11,3.35,3.77,27,31,hidden_committed,56.0,1
861,A3RM356NUCG8OR,4,28.52,2,20.98,3,28.51,24,90.48,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,7.13,10.49,2.37,1.74,32,86,hidden_committed,12.0,0
862,A1WSU2G42J04ZY,3,16.77,2,13.43,2,13.41,0,2.67,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,5.59,6.71,1.11,1.11,209,1,inept,15.0,1
863,A2SVKPNE9Q6CQZ,15,69.6,1,16.8,4,22.57,4,17.12,non_promo_user,one_time,predominantly_NR,exclusively_tv,4.64,16.8,1.88,1.4,54,0,hidden_committed,37.0,0
864,A1YY2YUOZE1JMC,6,23.07,1,2.51,4,18.45,3,16.44,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.84,2.51,1.53,0.2,31,0,hidden_committed,15.0,0
865,APDEW4W1S6VNZ,7,33.54,4,21.81,4,21.18,1,7.4,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.79,5.45,1.76,1.81,86,30,inept,19.0,1
866,A2737BXEAQIZS4,20,74.56,9,31.83,9,34.41,5,19.72,non_promo_user,moderate,predominantly_NR,predominantly_movie_vod,3.72,3.53,2.86,2.65,41,40,benevolent,26.0,1
867,AZIS2P57FASTQ,2,6.7,2,6.7,4,16.08,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.35,3.35,1.34,1.34,34,34,inept,5.0,1
868,A2QXXKV1FX1Q5G,129,736.41,12,62.9,24,142.53,22,130.35,non_promo_user,moderate,predominantly_NR,predominantly_movie_vod,5.7,5.24,11.87,5.24,14,30,hidden_committed,62.0,1
869,A1571O3GA9VIXT,1,11.34,1,11.34,3,45.36,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_tv,11.34,11.34,3.78,3.78,0,0,inept,3.0,1
870,ABKRZAYDV2RY3,471,2350.72,1,3.32,106,532.23,106,531.48,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,4.99,3.32,44.35,0.27,3,0,hidden_committed,53.0,1
871,A1E6CGKLX7C4NP,2,10.06,2,10.06,6,30.18,0,0.0,engaged_vendisto_promo,moderate,exclusively_CAT,exclusively_movie_est,5.03,5.03,2.51,2.51,0,0,inept,4.0,1
872,A3CZVRLV9ML2BD,1,4.19,0,0.0,0,0.93,0,0.93,non_promo_user,one_time,exclusively_CAT,exclusively_tv,4.19,0.0,0.07,0.0,0,0,inept,54.0,0
873,A13Y3NTV0L7KLV,1,16.8,1,16.8,0,16.8,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_tv,16.8,16.8,1.4,1.4,0,0,inept,12.0,0
874,A11PGSJP5AEHHY,53,198.6,4,24.32,10,38.43,9,33.73,engaged_pmd,moderate,predominantly_NR,predominantly_movie_est,3.74,6.08,3.2,2.02,35,107,hidden_committed,62.0,1
875,A3PCG1X7F471E,1,4.19,1,4.19,12,50.28,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,4.19,4.19,4.19,4.19,0,0,inept,1.0,1
876,ADZJ1EA3QTUNG,44,169.67,6,16.74,10,39.15,8,35.29,non_promo_user,moderate,predominantly_CAT,exclusively_movie_vod,3.85,2.79,3.26,1.39,35,64,hidden_committed,52.0,1
877,A3Q80EZ3TRZRUQ,2,4.17,2,4.17,6,12.51,0,0.0,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_est,2.08,2.08,1.04,1.04,3,3,inept,4.0,1
878,A2MMFR9CX0L7VY,58,151.87,8,19.65,13,34.38,11,29.93,non_promo_user,moderate,predominantly_CAT,exclusively_movie_vod,2.61,2.45,2.86,1.63,26,41,hidden_committed,53.0,1
879,A2ZXQW1B3GNVNT,4,10.04,2,5.86,1,3.76,0,1.56,non_promo_user,moderate,predominantly_NR,predominantly_tv,2.51,2.93,0.31,0.48,317,323,inept,32.0,1
880,A3GDLJVPYV3F55,2,4.18,2,4.18,3,7.16,0,0.0,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,2.09,2.09,0.59,0.59,74,74,inept,7.0,1
881,AI62SRGLKI2ZV,4,11.72,1,3.35,2,8.27,2,5.9,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.93,3.35,0.68,0.27,150,0,benevolent,17.0,1
882,AQQHL6RGNI0S2,1,10.08,1,10.08,3,40.32,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_movie_est,10.08,10.08,3.36,3.36,0,0,inept,3.0,1
883,A26RVVG1DR6SA8,2,45.36,2,45.36,4,108.86,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_tv,22.68,22.68,9.07,9.07,15,15,inept,5.0,1
884,A1DVSLX6UAVJQ5,1,2.51,1,2.51,3,7.53,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.51,2.51,0.62,0.62,0,0,inept,4.0,1
885,A2CMDX7LXGSUJG,1,1.67,0,0.0,0,0.57,0,0.57,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,1.67,0.0,0.04,0.0,0,0,inept,35.0,0
886,A3FCF04LHJI9OM,4,11.72,4,11.72,9,28.12,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,2.93,2.93,2.34,2.34,33,33,inept,5.0,1
887,A14N07P9PPFQYC,9,78.63,2,20.39,4,37.74,3,27.95,non_promo_user,moderate,predominantly_NR,exclusively_tv,8.73,10.19,3.14,1.69,50,1,benevolent,25.0,0
888,A15HGVAT83030N,8,31.01,0,0.0,1,6.09,1,6.09,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,3.87,0.0,0.5,0.0,199,0,hidden_committed,61.0,0
889,A2VLFF5T7YV4QS,3,7.52,3,7.52,7,18.04,0,0.0,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,2.5,2.5,1.5,1.5,62,62,inept,5.0,1
890,A16TYVEATVNSGZ,130,591.38,25,145.07,26,120.27,21,90.77,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_est,4.54,5.8,10.02,12.08,13,13,hidden_committed,59.0,1
891,A1HROSWOZEZMXB,54,324.62,50,311.22,46,278.24,3,11.48,engaged_vendisto_promo,engaged,predominantly_NR,predominantly_movie_est,6.01,6.22,23.18,25.93,7,4,inept,14.0,1
892,A1DL722NX0P5IU,40,233.17,7,25.96,11,66.61,9,59.2,non_promo_user,moderate,predominantly_CAT,predominantly_movie_est,5.82,3.7,5.55,2.16,30,40,hidden_committed,42.0,1
893,A1C5FGHR2U8L47,5,20.12,0,0.0,1,4.82,1,4.82,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,4.02,0.0,0.4,0.0,87,0,hidden_committed,50.0,0
894,A3A1UTXZ6VIAEW,3,20.56,0,0.0,0,4.83,0,4.83,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,6.85,0.0,0.4,0.0,439,0,inept,51.0,0
895,A1WJT6DP974XVB,19,65.41,8,20.16,7,25.32,4,17.51,non_promo_user,moderate,exclusively_CAT,predominantly_tv,3.44,2.52,2.11,1.68,40,21,benevolent,31.0,0
896,A24SQ4YJOIVO5E,13,51.92,11,47.74,3,11.98,0,0.96,engaged_vendisto_promo,moderate,predominantly_NR,predominantly_movie_est,3.99,4.34,0.99,3.97,126,20,inept,52.0,1
897,A1HC0UIN34NSW8,85,904.41,0,0.0,14,150.73,14,150.73,non_promo_user,engaged,predominantly_NR,predominantly_movie_est,10.64,0.0,12.56,0.0,19,0,hidden_committed,72.0,0
898,A3DRM5XEQIMST9,14,43.57,7,21.58,7,24.89,3,12.56,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.11,3.08,2.07,1.79,48,41,benevolent,21.0,1
899,A19ASDVE3SITIE,20,109.84,6,34.39,8,47.07,6,32.33,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,5.49,5.73,3.92,2.86,44,69,hidden_committed,28.0,1
900,A38YULN8VVGQ2Z,81,511.03,61,391.14,15,97.33,3,22.83,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_est,6.3,6.41,8.11,32.59,23,5,inept,63.0,1
901,A2M5M3MJ2Q586P,10,8.3,2,1.66,2,2.31,2,1.85,exclusively_pmd,moderate,exclusively_CAT,predominantly_tv,0.83,0.83,0.19,0.13,116,42,inept,43.0,0
902,A1BVXTKNMFVLEZ,1,3.35,1,3.35,1,4.46,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,3.35,0.37,0.37,0,0,inept,9.0,0
903,A14G3F1M5J6F0C,3,11.73,0,0.0,1,7.03,1,7.03,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,3.91,0.0,0.58,0.0,0,0,hidden_committed,20.0,0
904,A1ASLJOJYGDMEM,4,15.08,0,0.0,0,2.51,0,2.51,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.77,0.0,0.2,0.0,34,0,inept,72.0,0
905,A3QF8QTLQ1J67Y,26,97.19,5,17.59,5,21.59,4,17.68,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.73,3.51,1.79,1.46,57,37,benevolent,54.0,0
906,A1RYB3GR0MH1LR,1,3.35,1,3.35,0,3.34,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,3.35,0.27,0.27,0,0,inept,12.0,0
907,A1TITE6ZNJBB0T,209,880.98,24,42.58,38,162.64,34,154.78,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_vod,4.21,1.77,13.55,3.54,9,13,hidden_committed,65.0,1
908,A5BCNZO9NCF4C,1,2.51,0,0.0,0,0.88,0,0.88,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.51,0.0,0.07,0.0,0,0,inept,34.0,0
909,A3RZRC00KBHS17,33,255.54,9,66.27,15,117.94,11,87.35,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,7.74,7.36,9.82,5.52,24,37,hidden_committed,26.0,1
910,ARXZG80BI7EN7,40,266.84,8,39.4,9,62.78,7,53.51,non_promo_user,moderate,predominantly_CAT,predominantly_movie_est,6.67,4.92,5.23,3.28,39,20,hidden_committed,51.0,1
911,A21ML53LIFV0O0,72,289.95,2,7.54,13,55.22,13,53.79,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,4.02,3.77,4.6,0.62,24,110,hidden_committed,63.0,0
912,A1B31637QRPMNL,18,89.72,0,0.0,4,22.9,4,22.9,engaged_vendisto_promo,engaged,predominantly_CAT,predominantly_tv,4.98,0.0,1.9,0.0,48,0,benevolent,47.0,0
913,A13AV5GCZ06V2A,10,40.66,1,2.09,2,8.41,1,7.98,non_promo_user,one_time,exclusively_CAT,exclusively_tv,4.06,2.09,0.7,0.17,182,0,inept,58.0,1
914,AGAHF3F0NK1WP,1,0.83,0,0.0,0,0.62,0,0.62,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,0.83,0.0,0.05,0.0,0,0,inept,16.0,0
915,ARZ9XUWAO7QVG,70,172.32,27,52.65,27,68.92,17,47.86,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_vod,2.46,1.95,5.74,4.38,12,12,benevolent,30.0,1
916,A6XI4RX8GQIFD,1,8.39,1,8.39,3,25.17,0,0.0,exclusively_vendisto_promo,one_time,exclusively_CAT,exclusively_movie_est,8.39,8.39,2.09,2.09,0,0,inept,4.0,1
917,A19QRYG7FUEAF0,21,108.63,0,0.0,3,20.69,3,20.69,non_promo_user,engaged,predominantly_CAT,predominantly_movie_est,5.17,0.0,1.72,0.0,72,0,benevolent,63.0,0
918,A335JCDH3B479,8,20.49,2,10.9,2,5.34,1,2.5,non_promo_user,moderate,exclusively_CAT,exclusively_movie_est,2.56,5.45,0.44,0.9,162,0,inept,46.0,0
919,A28EIFVX96NMM1,7,39.87,0,0.0,4,25.18,4,25.18,non_promo_user,moderate,predominantly_CAT,predominantly_tv,5.69,0.0,2.09,0.0,3,0,hidden_committed,19.0,0
920,A26W0ARC3XNP5W,8,29.32,1,3.35,1,7.03,1,6.23,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.66,3.35,0.58,0.27,169,0,inept,50.0,0
921,A10QIF4E37GLIL,4,21.38,4,21.38,7,42.75,0,0.0,engaged_vendisto_promo,moderate,predominantly_NR,predominantly_movie_est,5.34,5.34,3.56,3.56,53,53,inept,6.0,1
922,A2UUUL7GXYKZTE,10,45.26,3,10.04,2,9.87,1,7.68,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.52,3.34,0.82,0.83,174,47,inept,55.0,1
923,A37SZH5539Q2JA,10,73.43,10,73.43,24,176.23,0,0.0,non_promo_user,moderate,predominantly_CAT,predominantly_tv,7.34,7.34,14.68,14.68,10,10,inept,5.0,1
924,A2WCGXV8X0KRB6,6,20.94,5,15.91,5,17.94,0,4.31,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_vod,3.49,3.18,1.49,1.32,67,57,inept,14.0,1
925,AHK9T0ODBDWWO,1,4.19,1,4.19,1,8.37,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,4.19,4.19,0.69,0.69,0,0,inept,6.0,0
